OPACITY
3
70 19 3
logT logR logkappa
    5.350000    -6.500000  -1.470000e-01
    5.350000    -6.000000  -3.500000e-02
    5.350000    -5.500000   1.130000e-01
    5.350000    -5.000000   3.090000e-01
    5.350000    -4.500000   5.550000e-01
    5.350000    -4.000000   8.420000e-01
    5.350000    -3.500000   1.163000e+00
    5.350000    -3.000000   1.519000e+00
    5.350000    -2.500000   1.905000e+00
    5.350000    -2.000000   2.302000e+00
    5.350000    -1.500000   2.671000e+00
    5.350000    -1.000000   2.973000e+00
    5.350000    -0.500000   3.229000e+00
    5.350000     0.000000   3.465000e+00
    5.350000     0.500000   3.688000e+00
    5.350000     1.000000   3.884000e+00
    5.400000    -8.000000  -4.100000e-01
    5.400000    -7.500000  -3.720000e-01
    5.400000    -7.000000  -3.170000e-01
    5.400000    -6.500000  -2.400000e-01
    5.400000    -6.000000  -1.370000e-01
    5.400000    -5.500000   3.000000e-03
    5.400000    -5.000000   1.970000e-01
    5.400000    -4.500000   4.560000e-01
    5.400000    -4.000000   7.670000e-01
    5.400000    -3.500000   1.110000e+00
    5.400000    -3.000000   1.471000e+00
    5.400000    -2.500000   1.847000e+00
    5.400000    -2.000000   2.229000e+00
    5.400000    -1.500000   2.576000e+00
    5.400000    -1.000000   2.858000e+00
    5.400000    -0.500000   3.097000e+00
    5.400000     0.000000   3.327000e+00
    5.400000     0.500000   3.551000e+00
    5.400000     1.000000   3.751000e+00
    5.450000    -8.000000  -4.440000e-01
    5.450000    -7.500000  -4.210000e-01
    5.450000    -7.000000  -3.810000e-01
    5.450000    -6.500000  -3.190000e-01
    5.450000    -6.000000  -2.260000e-01
    5.450000    -5.500000  -9.300000e-02
    5.450000    -5.000000   9.400000e-02
    5.450000    -4.500000   3.540000e-01
    5.450000    -4.000000   6.800000e-01
    5.450000    -3.500000   1.043000e+00
    5.450000    -3.000000   1.415000e+00
    5.450000    -2.500000   1.788000e+00
    5.450000    -2.000000   2.154000e+00
    5.450000    -1.500000   2.482000e+00
    5.450000    -1.000000   2.747000e+00
    5.450000    -0.500000   2.974000e+00
    5.450000     0.000000   3.199000e+00
    5.450000     0.500000   3.423000e+00
    5.450000     1.000000   3.625000e+00
    5.500000    -8.000000  -4.570000e-01
    5.500000    -7.500000  -4.460000e-01
    5.500000    -7.000000  -4.230000e-01
    5.500000    -6.500000  -3.800000e-01
    5.500000    -6.000000  -3.060000e-01
    5.500000    -5.500000  -1.890000e-01
    5.500000    -5.000000  -1.400000e-02
    5.500000    -4.500000   2.380000e-01
    5.500000    -4.000000   5.710000e-01
    5.500000    -3.500000   9.550000e-01
    5.500000    -3.000000   1.349000e+00
    5.500000    -2.500000   1.728000e+00
    5.500000    -2.000000   2.083000e+00
    5.500000    -1.500000   2.393000e+00
    5.500000    -1.000000   2.643000e+00
    5.500000    -0.500000   2.862000e+00
    5.500000     0.000000   3.084000e+00
    5.500000     0.500000   3.306000e+00
    5.500000     1.000000   3.511000e+00
    5.550000    -8.000000  -4.630000e-01
